data_collector|person_id|height|head.height|head.circumference|arm.span|floor.navel|units|writing|eye|eye.color|swinging|age|gender|quality|minutes|ethnicity|notes|hand.length|hand.width|hand.elbow|elbow.armpit|arm.reach|foot.length|floor.kneepit|floor.hip|floor.armpit|my.units|my.ethnicity|my.gender|new.units|my.eye|my.writing|my.swinging|my.eye.color
86687ae28f9bf74f509bc9cff3e967fe|4e87b49a355ca3040c49e3f513e07a7b|168.9|21.5|55.5|174|100.5|cm|right|equal|brown|right|28|female|10|10|asian|possible ancestry may include: korean,japanese|19|22.2|44.5|25.9|208.3|24.3|46.4|97|127|cm|a|f|cm|b|r|r|br
86687ae28f9bf74f509bc9cff3e967fe|42cf3ac3c39863c610fd0c41888fbcf4|181|22.8|56|190.5|108.2|cm|both|equal|brown|right|38|male|10|10|white|possible ancestry may include: portuguese,danish,norwegian,polish,mexican|19.7|21.6|47.6|26.7|232.4|26.7|52.1|103.5|135.3|cm|w|m|cm|b|b|r|br
86687ae28f9bf74f509bc9cff3e967fe|8545c7da3bff6d5e778c19a8e759e351|160|22|61|157.5|94|cm|right|left|brown|right|28|female|7|15|asian|possible ancestry may include: korean|17.5|20|35.8|26|198.1|22|41|91|119.4|cm|a|f|cm|l|r|r|br
86687ae28f9bf74f509bc9cff3e967fe|2264bdbc3a7aae3cb9b76b698f187fcf|173|25|58.4|182|104|cm|right|right|green|right|29|male|7|15|white|possible ancestry may include: jewish|18.8|21.1|41|25.4|212|25|45.7|98|131|cm|w|m|cm|r|r|r|gr
86687ae28f9bf74f509bc9cff3e967fe|0eeb85d58ab4b0dee8fe59e66fd1aa77|163|22|55|170|97|cm|right|equal|brown|right|63|female|7|12|asian|possible ancestry may include: korean,japanese|17|20.2|42|24|207|24.3|43.2|92|129|cm|a|f|cm|b|r|r|br
86687ae28f9bf74f509bc9cff3e967fe|1914e0a159363f777885a7f1faca745c|185.4|24.3|58|181.6|109.2|cm|right|right|blue|right|32|male|8|9|white|possible ancestry may include: german|18.4|20.3|45.2|24.1|226.1|30.5|72.2|101.6|144.8|cm|w|m|cm|r|r|r|bl
86687ae28f9bf74f509bc9cff3e967fe|b571d735f163b7bc0d011649a9577981|163|21|54|147.3|101.6|cm|right|equal|brown|right|29|female|6|8|white|possible ancestry may include: korean|15|18|39.3|21|200.1|22|46|91.4|132|cm|w|f|cm|b|r|r|br
86687ae28f9bf74f509bc9cff3e967fe|94d8bb7c1e4e9711d4e3bbb0615216e5|167|23|55.5|171|100|cm|right|left|brown|right|48|female|7|10|hispanic|possible ancestry may include: mexican, native|18|22|40|25|213|26|43|92.5|126.5|cm|h|f|cm|l|r|r|br
86687ae28f9bf74f509bc9cff3e967fe|39a76aa6cff34621da972e912ea7437f|167.7|31|57.6|168.9|98.1|cm|right|equal|brown|right|55|female|7|10|pacific islander|possible ancestry may include: samoan, german|21|22|46|19.6|212|25.7|50|94|133|cm|pi|f|cm|b|r|r|br
86687ae28f9bf74f509bc9cff3e967fe|aa0f777f2621c645eb8ebc33644c1fc8|167.7|30|54.6|174|106.7|cm|right|right|hazel|right|39|female|6|10|hispanic|possible ancestry may include: mexican,german|17.8|20.3|42|35.5|213.4|28|45.7|94|130.8|cm|h|f|cm|r|r|r|ha
ecfaf244516c0630fcdef6fbabceabbb|c6b2f100d6271c6090f4275221ed6acd|160.02|19.05|55.88|167.64|98.425|Inch|right|right|Brown|right|22|male|10|24|African American|possible ancestry may include: Ethiopian|17.78|19.05|43.18|23.495|205.74|26.035|42.545|88.9|141.605|in|b|m|cm|r|r|r|br
ecfaf244516c0630fcdef6fbabceabbb|10b30419e35ec26acc14169166056031|148.59|19.05|58.42|150.6982|90.17|Inch|right|left|Brown|right|11|female|9|20|African American|possible ancestry may include: Ethiopian|15.875|15.24|38.735|23.6982|196.85|22.225|40.64|83.82|114.3|in|b|f|cm|l|r|r|br
ecfaf244516c0630fcdef6fbabceabbb|a0efd91ed85b6c75933d3381b8cb634f|165.1|18.415|53.975|165.1|101.6|Inch|left|left|Brown|left|13|male|9|17|African American|possible ancestry may include: Ethiopian|17.78|16.51|43.18|27.94|210.82|24.13|48.895|91.44|129.54|in|b|m|cm|l|l|l|br
67e1e1164469564c1513c6826d7f2372|256797eb19c0fa5688bb135ac9441f2d|175.26|17.78|56.642|170.18|104.14|Inch|right|left|Brown|right|17|male|8|16|African American|possible ancestry may include: Ethiopian,    quickly estimated a couple measurments|16.51|15.24|43.18|25.4|223.52|25.4|48.26|96.52|124.46|in|b|m|cm|l|r|r|br
5ec754244f7607ffe7adb8de39646687|8ecc0180e629c0d5450b50a4c9780587|172.72|18.415|44.45|173.355|92.71|Inch|left|right|Brown|left|14|male|10|27|African American|possible ancestry may include: Ethiopian|20.32|21.59|46.99|36.195|199.39|26.67|44.45|86.36|130.81|in|b|m|cm|r|l|l|br
b5308193c0efcd28009d8b24742fda85|6cbfe40d341ebdb303629ddc4f360e7b|172.72|21.59|51.435|177.8|89.535|Inch|right|left|Brown|right|22|male|9|26|Asian|possible ancestry may include: Vietnamiese|21.59|22.225|45.72|38.1|200.66|26.67|44.45|81.28|127.635|in|a|m|cm|l|r|r|br
0e672b35628c692c17853f0c53986f17|5c2f639550d9c99da8a2eefb68a5f1b6|177.8|21.59|48.26|185.42|86.995|Inch|left|left|Brown|left|21|male|10|16|Caucasian|possible ancestry may include: Turkish|22.225|22.86|46.99|40.64|208.28|27.94|45.72|85.09|130.175|in|w|m|cm|l|l|l|br
629993a0da2e6179b41e20bc5f666120|8764c922d792e1b418a3cca4f8dc01f8|152.4|19.685|50.8|154.94|91.44|Inch|right|right|Brown|right|22|female|10|19|Caucasian|possible ancestry may include: Turkish|15.875|17.78|38.1|21.59|193.04|21.59|40.005|84.455|130.81|in|w|f|cm|r|r|r|br
92c08bfae43328e218bb8bb66d0e9a72|5b96477ccce605e4a4ded6b6bf0f6931|153.67|22.86|58.42|157.48|96.52|Inch|left|left|Blue|left|13|female|8|22|African American|possible ancestry may include: Ethiopian|16.51|15.24|38.1|33.02|154.94|19.05|46.99|91.44|116.84|in|b|f|cm|l|l|l|bl
448246f05cc1bd4128b33465736ceecc|89ef50937da644537ff6b0617aa19b30|167.64|19.685|53.34|177.8|99.06|Inch|right|left|Brown|right|19|male|10|15|Asian|possible ancestry may include: Vietnamiese|18.415|19.685|45.72|24.13|213.36|26.67|41.275|87.63|139.7|in|a|m|cm|l|r|r|br
18a53b0cfa2bcde3c1d12e74a2e10268|3fce10bbeef92f3fcf4937defb21c93e|167.5|25|58|158|102|cm|right|left|blue|right|21|male|9|8|white|NA|19.5|22|39|39|211|24|46|95.5|127|cm|w|m|cm|l|r|r|bl
18a53b0cfa2bcde3c1d12e74a2e10268|6a7c9f8d886b5f55dede69fdd6cfbd9d|172.5|22.5|60.7|174.5|102|cm|right|left|blue|right|25|male|7|11|white|NA|20|20|41.5|24.5|218|25.5|51|101|133|cm|w|m|cm|l|r|r|bl
18a53b0cfa2bcde3c1d12e74a2e10268|857efaebd410cc6683fb9e077e78222f|182.5|23|62.5|183.5|106|cm|left|NA|brown|left|25|male|7|10|latino|NA|20|23|43|22.5|220.5|26|44|98|144.5|cm|l|m|cm|NA|l|l|br
18a53b0cfa2bcde3c1d12e74a2e10268|4c86080cbd757fa1edd60b453d88c744|189|22|58|185.8|114|cm|right|right|grey|right|23|male|8|12|white|NA|20|22.7|45.8|31|238.5|26|54.5|110|155|cm|w|m|cm|r|r|r|g
18a53b0cfa2bcde3c1d12e74a2e10268|705374c66ddd3501ccffd1d54655411a|182|23.5|59|182.5|114|cm|right|right|blue|right|21|male|7|13|white|NA|20.4|22.2|46.5|26|229|26.7|51.5|113|147|cm|w|m|cm|r|r|r|bl
18a53b0cfa2bcde3c1d12e74a2e10268|0fee659d076b30c1c9fbd0ee7da70afb|180.5|22|63|177.5|111|cm|right|right|brown|right|20|male|6|14|white|NA|19.7|23|44.5|26|226|26.7|51|107.5|144|cm|w|m|cm|r|r|r|br
18a53b0cfa2bcde3c1d12e74a2e10268|315231a7937b3434f3161307f49d491b|172.085|22.86|59.69|168.91|97.79|in|right|NA|blue|right|55|male|6|11|white|possible ancestry may include: irish|19.05|22.86|45.72|24.13|209.55|27.305|48.26|96.52|137.16|in|w|m|cm|NA|r|r|bl
18a53b0cfa2bcde3c1d12e74a2e10268|9f1e5a14a0baf69bc7d5d658ddb53338|157.48|20.32|54.61|152.4|92.71|in|right|right|green|left|53|female|6|12|white|NA|17.78|19.05|40.64|19.05|195.58|22.86|44.45|88.9|124.46|in|w|f|cm|r|r|l|gr
18a53b0cfa2bcde3c1d12e74a2e10268|d770a59f57acae2bf7e703192ba8ee50|154.94|21.59|57.15|152.4|85.09|in|right|right|brown|right|20|non-binary|6|12|asian|possible ancestry may include: korean|19.05|17.78|40.64|25.4|186.69|21.59|40.64|83.82|123.19|in|a|o|cm|r|r|r|br
18a53b0cfa2bcde3c1d12e74a2e10268|ce29d8c585d5abd57d61abc6d1cef92a|177.5|24|60.5|181.5|109|cm|left|right|brown|right|26|male|5|10|asian|NA|19|19|41.5|27|221|24.5|51|106|137|cm|a|m|cm|r|l|r|br
0185c7c2eed9d48197953305a817c8b1|0c22828099b789d62a96fc1f87928f43|185|23|59|196|NA|cm|right|right|hazel|right|28|male|9|16|white|na|19|24|49|23|244|27|46|103|144|cm|w|m|cm|r|r|r|ha
0185c7c2eed9d48197953305a817c8b1|e821ba1edb9dc0a445b61d8ce702052a|188|22.5|59|187|NA|cm|right|right|blue|right|25|male|10|12|white|na|19.5|20.5|46.5|22|240|26|45|101|145|cm|w|m|cm|r|r|r|bl
0185c7c2eed9d48197953305a817c8b1|6b34fe24ac2ff8103f6fce1f0da2ef57|184|24|58.5|183|NA|cm|right|right|blue|right|24|male|7|14|white|na|21|22.5|47.5|25|236|26|46|105|141|cm|w|m|cm|r|r|r|bl
0185c7c2eed9d48197953305a817c8b1|0f91a4e5bcb75e278d54f8cca555cc4b|173|22|57|173|NA|cm|right|right|hazel|right|50|female|8|10|white|na|17|21|43|21|216|24|45|99|143.5|cm|w|f|cm|r|r|r|ha
0185c7c2eed9d48197953305a817c8b1|10c7ccc7a4f0aff03c915c485565b9da|178|24|60|183|NA|cm|right|right|blue|right|52|male|8|11|white|na|21|24|45|20.5|223.5|27|49|101|147|cm|w|m|cm|r|r|r|bl
0185c7c2eed9d48197953305a817c8b1|559a7f208866f0063b1ea8d5ca2ee816|160|23.5|55|165|NA|cm|right|right|blue|right|29|female|8|13|native american|na|17|21.5|41|21.5|207|23|40.5|95.5|122|cm|nat|f|cm|r|r|r|bl
0185c7c2eed9d48197953305a817c8b1|a1361cb85be840d6a2d762c68e4910e2|184.5|24|56|190.5|NA|cm|right|right|brown|right|21|male|9|7|white|na|20|20|NA|29|236|28|47|95.5|146|cm|w|m|cm|r|r|r|br
0185c7c2eed9d48197953305a817c8b1|e6d9c335f6aa36754461e4dd4db30274|165|23|56|167.5|NA|cm|right|right|brown|right|27|female|10|10|white italian|na|18|18|43|20.5|206|23.5|43|99|127|cm|wi|f|cm|r|r|r|br
0185c7c2eed9d48197953305a817c8b1|d6ba0682d75eb986237fb6b594f8a31f|180.5|21.5|58.5|185.5|NA|cm|left|right|brown|right|32|male|10|10|japanese italian|na|19|22|46|25.5|228.5|26.5|53.5|99|137|cm|ji|m|cm|r|l|r|br
0185c7c2eed9d48197953305a817c8b1|5844a15e76563fedd11840fd6f40ea7b|158|23|56|163|NA|cm|right|right|brown|right|25|female|8|12|white|na|17|19|40|20|210|23|43|96|120|cm|w|f|cm|r|r|r|br
b16ae1eae8d7351e997e8faf1f734d2c|6d7edc4358342d5ef92c052cb7c82057|163.8|20.8|27.2|171.4|98.5|cm|left|right|blue|left|22|female|10|-2209020960|caucasain|possible ancerstry may include: German, Czech|17.2|21.6|44.9|28.4|208.2|22.5|41.9|91.4|123.2|cm|w|f|cm|r|l|l|bl
b16ae1eae8d7351e997e8faf1f734d2c|bba47c925f1a291bc29bd58d19877c27|167.6|21|57.7|165.8|101.6|cm|right|left|blue|right|25|female|8|-2209034400|caucasain|possible ancerstry may include: German, Czech|17.5|20|41.7|30.5|205.5|22.1|41.9|99.4|127.5|cm|w|f|cm|l|r|r|bl
b16ae1eae8d7351e997e8faf1f734d2c|90e69f264a8c970f3222cf85e08425aa|166.9|20.8|57.1|157.226|100.3|cm|right|left|brown|right|25|female|7|-2209043580|caucasain|possible ancerstry may include: European|16.7|16.7|39.1|23.3|198.1|22.8|52|91.4|125.9|cm|w|f|cm|l|r|r|br
b16ae1eae8d7351e997e8faf1f734d2c|3591727d81b72b421c3725c3b109f713|160.2|21.59|57.1|161.5|92.7|cm|left|right|blue|right|55|female|9|-2209023660|caucasain|possible ancerstry may include: Norweigen, Swedish|17.8|20.1|42.7|26.7|198.6|38.1|24.5|96.5|122.4|cm|w|f|cm|r|l|r|bl
b16ae1eae8d7351e997e8faf1f734d2c|9f719255d46dd8b9b07935d891dc5295|189.4|21.3|64.1|175.1|106.5|cm|right|left|blue|right|55|male|9|-2209040100|caucasain|possible ancerstry may include: Czech, Polish|19.2|23.3|45.3|36.8|222.1|29.1|57.8|101|144.3|cm|w|m|cm|l|r|r|bl
b16ae1eae8d7351e997e8faf1f734d2c|2abb1295467cadf82cc69cc385c8db49|165.7|21.7|55.4|163.6|99.8|cm|right|right|brown|right|22|female|8|-2209030620|caucasain|possible ancerstry may include: Swedish, German|15.3|19.7|40.6|29.6|203.7|21.4|40.8|98.5|125|cm|w|f|cm|r|r|r|br
b16ae1eae8d7351e997e8faf1f734d2c|887bdcd0dc6901a24f30b41cff267176|166.6|20.1|59.2|169.7|102.4|cm|right|left|green|right|22|female|8|-2209045080|caucasain|possible ancerstry may include: Italina, English Irish, Lithuanian|16.4|18.3|41.6|29.7|207.3|24.4|50.1|90.4|130.5|cm|w|f|cm|l|r|r|gr
b16ae1eae8d7351e997e8faf1f734d2c|90436fcf8fdad8e75690525f0e8a9018|176.8|20.1|56.4|175.3|105.3|cm|right|left|brown|right|21|female|8|-2209038540|caucasain|possible ancerstry may include: Greek|16.6|19.2|44.3|31.4|211.1|25.6|50.5|87.5|131.7|cm|w|f|cm|l|r|r|br
b16ae1eae8d7351e997e8faf1f734d2c|20e2e65e5810267125bf97cb235becec|180.6|20.5|59.4|169.6|105.4|cm|right|right|blue|right|25|female|7|-2209041600|caucasain|possible ancerstry may include: Scandanavian, Swedish, Norweigen, Danish|175.2|21.1|41.9|32.2|215.9|25.4|54.6|96.5|139.7|cm|w|f|cm|r|r|r|bl
b16ae1eae8d7351e997e8faf1f734d2c|ea6212772478ee71edd91f89af72c134|172.2|19.1|57.4|173.4|105.6|cm|right|right|hazel|left|26|female|7|-2209037820|caucasain|possible ancerstry may include: Irish, British|17.5|18.1|43.2|29.9|209.8|25.1|48.2|91.3|130.8|cm|w|f|cm|r|r|l|ha
d22301490fef91bdc398d00a35c7b790|6c1a5b12d4bd24ab2966ee3f04252c40|188|24.5|58.5|156.5|113.75|cm|left|right|green|left|53|male|9.5|NA|white|scotish heritage|20|22.2|44.5|22.5|232|28.5|46|112|145|cm|w|m|cm|r|l|l|gr
fd540e43a7112f833051d2ed1fdbbbf0|281879078eb44eb9abee3125dfdf224a|170.18|25.4|57.785|171.5|100.5|cm|right|right|blue|both|53|male|10|20|white|danish heritage|18.5|20|45.25|27|217.17|22|45.72|93|141|cm|w|m|cm|r|r|b|bl
fd540e43a7112f833051d2ed1fdbbbf0|7ec6624767095490c469559de77ae043|154.94|20.955|55.245|154.94|87.63|cm|right|right|brown|right|49|female|9.5|15|asian|Laos|19.685|19.685|40.64|22|200.025|24.13|40.64|93.98|124.46|cm|a|f|cm|r|r|r|br
fd540e43a7112f833051d2ed1fdbbbf0|c943d1e478cf04dd55706758ca7307a1|164.465|20.955|56.1|161.29|101.5|cm|left|left|brown|left|20|female|9.5|18|asian|Laos/Korean/American|18.0975|19.05|41.91|19.05|203.5175|21.59|41.91|95.6|123.19|cm|a|f|cm|l|l|l|br
59944aec47699b65f6a93c79913f64cd|87b84e65079f3a08a474971aa7f355ed|177.8|22.86|58.5|185.42|110.75|cm|right|right|blue|right|40|male|9.5|NA|white|Norweign heritage|19.685|22.225|44.1325|26.3525|229.87|27.6225|45.085|109.22|133.35|cm|w|m|cm|r|r|r|bl
59944aec47699b65f6a93c79913f64cd|948afe5abf536d9099fd9a93bfa0c54a|158.75|18.415|50.5|154.94|96|cm|right|right|blue|right|11|female|9|NA|white|Norweign heritage|17.145|19.05|40.005|22.86|208.28|23.8125|40.64|99.06|120.65|cm|w|f|cm|r|r|r|bl
59944aec47699b65f6a93c79913f64cd|53ab2cb9fc172ed0b05789e1cc597e2e|133.35|19.05|48.75|133.35|82|cm|right|right|blue|right|7|male|9.5|NA|white|Norweign heritage|15.24|17.145|33.02|17.78|167.64|20.955|36.195|78.74|99.06|cm|w|m|cm|r|r|r|bl
d441d1e30322901bf7caeee33f0ee9af|5d2dadc6682bf48ce49de8a5015a76bc|176.53|21.59|58.25|180.34|107.5|cm|right|right|green|right|43|male|8|NA|white|NA|19.685|22.86|42.545|27.94|226.06|25.4|41.91|101.6|134.62|cm|w|m|cm|r|r|r|gr
d441d1e30322901bf7caeee33f0ee9af|63f4ed4ecc6dd8196b024634aaba8207|171.45|20.32|55.5|170.18|114|cm|right|right|blue|right|42|female|8|NA|white|NA|17.78|17.78|38.735|27.94|218.44|24.13|43.18|96.52|134.62|cm|w|f|cm|r|r|r|bl
d441d1e30322901bf7caeee33f0ee9af|8962eb6c602258f23fd34ece0f1a2504|162.56|20.32|53|165.1|98.5|cm|right|right|blue|right|13|female|8|NA|white|NA|17.78|19.05|38.735|28.575|213.995|21.59|39.37|95.25|126.365|cm|w|f|cm|r|r|r|bl
